Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
TSNAX	2.9587016882224546	0.0017280830584124305	0.13506521973845806	0.967074263177546	NA	NA
DYNLT4	0.09916534086349618	0.001728065938464711	0.14139417758050926	0.9197428111907732	NA	NA
MIR1286	0.09914127040563864	0.0017277557177229944	0.14139417737711313	0.9197497915338442	NA	NA
RNU6ATAC35P	0.09903973556503047	0.0017258877281891565	0.14139415532251481	0.9197792558666372	NA	NA
PLXNB3-AS1	0.23785580206031312	0.0017253995025503295	0.14101574869390746	0.9078033678432085	NA	NA
TRIM10	0.4169956388888971	0.001724049620191775	0.14034558162046018	0.9138818172728582	NA	NA
TRIM67-AS1	0.09865831769784675	0.0017201531576051358	0.14139412282172042	0.9198902235681189	NA	NA
OR10AG1	0.0986313159749213	0.0017198789019218978	0.14139412548276856	0.9198980963916997	NA	NA
RRP36	2.605303801532899	0.0017196546104310316	0.13453783365778774	0.9487629301820507	NA	NA
RN7SL570P	0.09839478946112354	0.001716198214762104	0.1413940991547866	0.9199671568592026	NA	NA
PTCHD1-AS	0.0982122360792384	0.001713958198313163	0.14139409946987316	0.9200205778752123	NA	NA
TRAV5	0.09822419068455593	0.0017137308730209618	0.14139408597858422	0.9200170763761714	NA	NA
CPHXL	0.09819863543873336	0.0017136545464345283	0.14139409454273538	0.9200245620426657	NA	NA
RN7SKP174	0.09817533008206461	0.0017126383438164422	0.14139406817759823	0.9200313904568027	NA	NA
RGN	0.24803895630907158	0.0017123267546277502	0.14105700834101692	0.9138666071415761	NA	NA
OOSP4B	0.09818607461010488	0.0017120818061113856	0.14139404318618587	0.920028242123723	NA	NA
MCHR1	0.09803845715769717	0.001710919492132172	0.14139406693976161	0.920071528357956	NA	NA
CLLU1-AS1	0.2372303835953106	0.0017107708733090676	0.14101592841306537	0.9078573614595793	NA	NA
LINC02556	0.23680000961821843	0.0017093239286491378	0.14101615183376004	0.9078945681222436	NA	NA
SNORA80B	0.0979016046499664	0.001707903259159526	0.14139401888180192	0.9201117192828286	NA	NA
LINC02178	0.09774228816707	0.0017070553999609186	0.14139406080921946	0.9201585820155287	NA	NA
CST1	0.09654904295786816	0.001705413881630657	0.14139425539078979	0.9205121534517308	NA	NA
LRRC8D-DT	0.09761537183716816	0.0017048110081318824	0.14139403613646728	0.9201959718858668	NA	NA
PIGY	0.0975973451458545	0.0017044171515677494	0.14139402995549594	0.9202012867469335	NA	NA
IGHV3-7	0.09670082691683615	0.0017040742475677268	0.14139420581161358	0.920466923207806	NA	NA
OR1B1	0.09742059130412649	0.0017035393862875998	0.14139406160692294	0.9202534544372107	NA	NA
OR5L1	0.09745855641741183	0.0017029419870007248	0.1413940335666333	0.9202422408886618	NA	NA
LMF1-AS1	0.09648344467089423	0.001702507033558914	0.14139420473568481	0.9205317243741188	NA	NA
LINC02037	0.09736004357554169	0.0017018914294100495	0.14139403044303306	0.9202713476208717	NA	NA
RNU6-841P	0.09737855732338883	0.00170189103457201	0.1413940255950803	0.920265875157482	NA	NA
ITLN2	0.40924056568771155	0.0017013982636547612	0.14031778631990194	0.9126352551428276	NA	NA
TRIM49B	0.09735088111087983	0.001700824244550588	0.1413940169541153	0.9202740563518776	NA	NA
MTO1	4.817365300077713	0.0017007969722472138	0.12970233119759533	0.9749123965943661	NA	NA
CLEC12B	0.6121792223159703	0.0017004552336987587	0.13990754191460178	0.9307089616582876	NA	NA
TMEM92-AS1	0.09724554019869931	0.0016995926407365343	0.1413940211880165	0.9203052179642865	NA	NA
RN7SKP97	0.12601207495863334	0.0016989653184882947	0.14139899744780032	0.9142815032325621	NA	NA
EDN2	0.09719544423189143	0.0016988204317507423	0.14139401627370524	0.9203200496784114	NA	NA
MIR548W	0.09712111407579267	0.001697794890596437	0.14139401348530217	0.9203420711678731	NA	NA
NFATC3	13.79921470319785	0.0016968750466873203	0.12504376236392378	0.9799519598617223	0.9929854179060389	FALSE
IGHV3-13	0.09698563893419994	0.0016954994324171922	0.14139399264353578	0.9203822535748645	NA	NA
FYN	1.9990506917744184	0.001694853516788817	0.1362213234139199	0.9638217222863762	NA	NA
RNF224	0.09692467293478067	0.0016947297110126178	0.14139399308775175	0.9204003556206753	NA	NA
SLC7A10	0.0964563802389849	0.0016940571725910351	0.14139406974920668	0.9205398030053211	NA	NA
CHL1-AS2	0.09686543779526732	0.0016937240457840523	0.14139398395475378	0.9204179552442795	NA	NA
PARP6	14.750275188109374	0.0016920183580020208	0.12742696908564155	0.9773112314215507	0.9919741725458747	FALSE
RN7SL296P	0.23749385373253648	0.0016901489144744756	0.14102111203748657	0.9086658448523703	NA	NA
OOSP1	0.09667607610074173	0.001690134666686508	0.14139394099757838	0.9204742936127857	NA	NA
SIRPG	0.24399296908813456	0.001689428151024	0.1410540044214305	0.9134882972277489	NA	NA
MIR548H1	0.09638291009995746	0.00168892522062122	0.1413939933370843	0.9205617456350269	NA	NA
FXYD7	0.09632844619834555	0.001686748976759105	0.14139396062818554	0.9205780232511498	NA	NA
LINC02773	0.09627690263083218	0.0016848534487169072	0.14139393212367848	0.9205934370188934	NA	NA
SERPINI1	0.09626351102855595	0.0016841186573783786	0.1413939233104322	0.9205974431161261	NA	NA
RN7SL757P	0.23911514428423447	0.0016838647390579956	0.1410145176361414	0.9076949136629703	NA	NA
RN7SL703P	0.09625700932010221	0.001683301206456224	0.14139391629778245	0.9205993883141261	NA	NA
GBX1	0.09596919712802204	0.001680397323314824	0.14139391922540787	0.9206856360177482	NA	NA
HUS1B	0.09596969436793859	0.0016799360738506434	0.1413939014117265	0.9206854867760669	NA	NA
PORCN-DT	0.1245179254077685	0.0016790521493697207	0.14139881267917356	0.914641351713853	NA	NA
NPY2R	0.09611041619134347	0.0016781992459521371	0.14139384810363037	0.9206432832945212	NA	NA
LINC02903	0.09584419273024018	0.0016779699304812546	0.14139389083591467	0.9207231808026717	NA	NA
RN7SKP279	0.09582431249090705	0.001677644565949413	0.14139388876015535	0.9207291565552671	NA	NA
CNMD	0.09572968056139763	0.0016766788899142883	0.14139390207586433	0.9207576197082241	NA	NA
RASSF1-AS1	0.09575088524337441	0.0016763480996481908	0.14139387749878038	0.9207512392333326	NA	NA
TRBV13	0.095663396927568	0.00167545920663664	0.14139389026140742	0.9207775740468424	NA	NA
RNU4-66P	0.09562297171570205	0.0016749107502571341	0.14139389092811977	0.9207897510193729	NA	NA
RN7SL241P	0.09556603645770206	0.001673964297991359	0.1413938851511523	0.9208069104173364	NA	NA
PVALEF	0.0954954402898668	0.0016726796804243517	0.14139387388259386	0.9208282020150858	NA	NA
RN7SL299P	0.0954668145076377	0.0016719554825582407	0.14139386109451016	0.9208368402098596	NA	NA
IGHV1-69D	0.09545138723986864	0.001671826207027046	0.14139386493657405	0.9208414967204089	NA	NA
TRBV25-1	0.09540632427646363	0.001671151874783277	0.14139386438862017	0.920855102920558	NA	NA
FCGR2A	4.383234128118312	0.0016710312499717548	0.13415966633054527	0.9700808467939299	NA	NA
NTM-AS1	0.09540933473409509	0.001670954242310628	0.14139385422719203	0.9208541937385826	NA	NA
LINC00427	1.339997323322467	0.001669492656777832	0.13749110309108195	0.9589391056931503	NA	NA
TMPRSS15	1.5314587279227811	0.0016693483223977452	0.13699487807535224	0.9614269713240938	NA	NA
THBS1-AS1	0.09528790605914629	0.0016688620066886758	0.14139384270195354	0.9208908902465225	NA	NA
RN7SL189P	0.09528553062491411	0.0016687656269394548	0.1413938400275417	0.9208916086108031	NA	NA
LINC02038	0.09518519941472421	0.0016670136000920667	0.14139383232846925	0.920921967470836	NA	NA
RNU6-1201P	0.09502358445817664	0.001666687381585144	0.14139385595907925	0.9209709412185973	NA	NA
OR2G2	0.09497273526503844	0.001665718454769045	0.1413938442695533	0.9209863681431748	NA	NA
RN7SL423P	0.09489507635133237	0.0016650197794669795	0.14139385370130567	0.9210099456348317	NA	NA
MIR933	0.09485017751373451	0.001664503869206242	0.1413938549581416	0.9210235863826173	NA	NA
RN7SKP21	0.09481802050026429	0.001663596455734869	0.14139383714444984	0.9210333602291201	NA	NA
RN7SL724P	0.094774764725985	0.001663451748597033	0.14139385035993718	0.9210465129842564	NA	NA
TIGAR	3.25775515898091	0.0016632466818214625	0.1326526434945843	0.971269165626378	NA	NA
USP17L20	0.123726467466278	0.0016623788033879947	0.14139921780721754	0.9064487759761928	NA	NA
RN7SL679P	0.0946633215342973	0.0016619163085806617	0.1413938438901769	0.9210804287449252	NA	NA
LINC01387	0.09465976446439356	0.001661828628037166	0.14139384236803473	0.921081511972243	NA	NA
GBP7	0.23271579683623583	0.0016549850967679683	0.14105968308120953	0.9143953038299434	NA	NA
LINC00681	0.09440371697959513	0.0016546373642686077	0.1413937685948845	0.9211595990426568	NA	NA
LINC00028	0.09415043498888456	0.0016534958052528072	0.14139379609614994	0.9212370637799335	NA	NA
TTTY23	0.09413458637436775	0.0016532049197255407	0.14139379202756608	0.9212419183205186	NA	NA
LINC00375	0.09400501918092585	0.0016482785268213782	0.14139373108691888	0.9212816381730117	NA	NA
LINC00482	0.41226597483772637	0.0016476907057119685	0.1404041171401348	0.9165110257670679	NA	NA
ZNF691-DT	0.24357678840619953	0.0016475936370230503	0.1410582220721583	0.9142080416531568	NA	NA
RNU6-363P	0.09387653089006237	0.0016456708710346386	0.14139371359296235	0.9213210846368257	NA	NA
LINC02233	0.09372042660693501	0.001644481790805631	0.14139371716883442	0.9213690864339159	NA	NA
PIK3CA-DT	0.09332824651569109	0.0016372275284352942	0.14139366564769806	0.9214900563305406	NA	NA
RN7SKP2	0.09325468254901191	0.0016365838393306018	0.14139367122838237	0.921512807580729	NA	NA
OR10G6	0.23272974914499436	0.001635555867998302	0.1410175945730272	0.908248572065722	NA	NA
RN7SL503P	0.09299133559728062	0.0016351946332457516	0.1413937033522036	0.9215944098166068	NA	NA
ZNF385D-AS2	0.09297974159969068	0.0016327912603384394	0.141393657628567	0.9215980080387712	NA	NA
LINC01621	0.22599406149138634	0.0016312208286356066	0.14098068528176802	0.9026564160673922	NA	NA
RN7SL246P	0.09265506480002847	0.0016306935288522592	0.14139368555144705	0.9216989662118111	NA	NA
C1QA	0.2333689454932621	0.0016305921786025214	0.14102266336978353	0.9090124377411629	NA	NA
LINC01456	0.09264760088861035	0.001630543300779112	0.1413936839850291	0.9217012915310951	NA	NA
RAB4B	1.006954586462425	0.0016298806800252596	0.1385390597381948	0.9526433455906609	NA	NA
CORO7-PAM16	0.27045801926885665	0.0016298439747199484	0.14122723243120314	0.8933025680322928	NA	NA
SELENBP1	1.795373663701304	0.0016259082153619463	0.1374107927018483	0.960804614470319	NA	NA
MIR3689E	0.09229948353146594	0.0016248220599954929	0.14139365629148862	0.921809966383332	NA	NA
OR5D13	0.09203331730036043	0.001620933116243489	0.14139363850954167	0.9218933522647677	NA	NA
RN7SL401P	0.09197619931926564	0.0016201566964196032	0.14139363856965745	0.921911279902638	NA	NA
HSD17B2	3.107423842011414	0.001616166120682179	0.13432811556981716	0.9703937049570253	NA	NA
IQCA1-AS1	0.09171356907399524	0.0016160014972872372	0.1413936178214591	0.9219938645004573	NA	NA
QRICH1	43.53045500365161	0.0016096605532471935	0.13072235230734622	0.9773851043556953	0.9919741725458747	FALSE
CRYGA	0.09116085984692925	0.001607483440569383	0.14139358423160753	0.9221684906207515	NA	NA
LINC02703	0.11877309281481326	0.0016065052770469848	0.14139876437927285	0.907792892972883	NA	NA
TPCN2	5.551170979238987	0.001606190386216493	0.131395500458699	0.9750161424023095	NA	NA
RNA5SP492	0.09087151188542593	0.0016029278323118974	0.14139356342005918	0.9222603592824578	NA	NA
SNORD43	0.11798568380198753	0.0016025644912127616	0.1413981743895263	0.91626936516218	NA	NA
TSPY2	0.4043980459190911	0.0016019410529904124	0.14035920737877688	0.9144307421519666	NA	NA
BTG1-DT	7.457041888258481	0.0016015267321851984	0.13027325491658573	0.9756319826221671	0.9917100902494999	FALSE
GCM2	0.23225893309068846	0.0015987260085793533	0.1410694656261209	0.9159589278944078	NA	NA
PCDHGA3	1.1829483293168797	0.0015933797441920836	0.13918810972246556	0.948083875070333	NA	NA
EHHADH-AS1	0.40998195339687066	0.0015908064834049985	0.14039092204345985	0.9159129632127081	NA	NA
NFKBIL1	1.023719174965492	0.0015855032415252105	0.13865807955123846	0.9531895839430867	NA	NA
LINC02954	0.11625898326813819	0.0015835066961985991	0.14139807872467883	0.9167154637371863	NA	NA
ASIC3	1.360987818734311	0.0015722864738178643	0.13754525644039667	0.9610513607472305	NA	NA
A2M-AS1	0.23202800873366392	0.001567238123416146	0.1410172147924039	0.9083100003878171	NA	NA
TIGD4	1.9076494467439356	0.0015655191326043442	0.13590877638490004	0.9760346123794115	NA	NA
LINC01838	1.337795042332179	0.0015642317571464733	0.13753392141882556	0.9613282865190934	NA	NA
ZNF524	0.9859208577486488	0.0015636580420964907	0.13851194304729486	0.9545308581558406	NA	NA
PRRT3	1.3615624382416545	0.0015621741460870365	0.13761822739682658	0.960991528029729	NA	NA
HMSD	0.11463796223849938	0.0015588025658213015	0.14139785442250957	0.9171357645369401	NA	NA
MIR548F2	0.11463706493593508	0.0015584553054098372	0.14139783774799491	0.917136002491435	NA	NA
GSDME	2.710858571430746	0.0015549001380470225	0.1355557439207647	0.9698398108279406	NA	NA
THAP7-AS1	1.0004007133871327	0.0015519178281912208	0.13855726355866993	0.954690590182265	NA	NA
OR52N4	0.11400809951733444	0.001551864266020389	0.1413978126657959	0.9173032801594423	NA	NA
HBM	0.11365659067746532	0.0015477826571820325	0.14139777002481538	0.9173971887602039	NA	NA
SSTR5	0.11447427598298363	0.0015469886245124268	0.14139777901339923	0.9173414043711386	NA	NA
OR52J3	0.11296158014439046	0.0015435702401726298	0.14139779236226915	0.9175837659102335	NA	NA
KRT73-AS1	0.9856702564339237	0.0015404269982415841	0.13887476426046566	0.9526342517111346	NA	NA
KLHL35	0.9899615090506432	0.0015290654526523323	0.13853113405919654	0.95540409920824	NA	NA
RN7SKP230	0.9885837670169295	0.0015282896064772323	0.13848048656191916	0.9557067534788719	NA	NA
USP16	3.2959858357101894	0.0015280714091379204	0.13245883434508413	0.979166325853273	NA	NA
LINC02070	0.11201854735755216	0.001527590305098929	0.14139774745786218	0.9179981631738735	NA	NA
DNASE2	0.8193502362042452	0.0015239911062810065	0.13928645084505142	0.9489409525784093	NA	NA
TDRD6-AS1	0.11097362151817165	0.001520382606703642	0.14139764971295804	0.9181241368373072	NA	NA
IL17F	0.2312693802458453	0.001514876918817143	0.14101708880959915	0.9083765422019328	NA	NA
KCNH1	1.9286177435844256	0.0015137110174792774	0.1360550437402777	0.9755160847853799	NA	NA
TJP3	5.716005239135338	0.0015136549886117833	0.13006058591346084	0.9788933199552423	NA	NA
LINC01649	0.9843768567246138	0.001513110472238181	0.13849017536150693	0.9560582588466198	NA	NA
HAO2	0.247417017296312	0.0015093294166407805	0.14113867804236163	0.908306183109217	NA	NA
LMNB1	3.560629834996744	0.0015091411308633862	0.13517977430676092	0.9706180998278692	NA	NA
ST20	0.8104402243831117	0.0015085437304078436	0.13910326283934593	0.9517738950256497	NA	NA
LINC02639	0.1096999816997906	0.001504717347078206	0.14139754679022506	0.9184750511959174	NA	NA
CECR3	0.10973931658762451	0.0015029035078670643	0.14139702446332494	0.9267650188303707	NA	NA
INSL3	0.10951750699670558	0.0015026155443919021	0.1413975358579063	0.9185245128334862	NA	NA
LINC02118	0.10934904509794305	0.0015007444119410091	0.14139752645461667	0.9185702543083963	NA	NA
TCF7L1-IT1	0.10977735177246398	0.0015003038509203328	0.14139757509371176	0.9186158840422388	NA	NA
CCKAR	0.23413497300525557	0.0014953965011588453	0.14105625467134852	0.9142795682170104	NA	NA
GJD3-AS1	0.23123746918006066	0.0014919888907596291	0.14100992593114578	0.9298238102539528	NA	NA
PSG5	0.8052094337822193	0.001489448208473172	0.13916578099307206	0.951677130771767	NA	NA
CYP20A1	2.330792107609745	0.0014894244959929718	0.13478682942219722	0.9698263782781757	NA	NA
LINC01043	0.9789648979230812	0.00148425178596658	0.13851039242971502	0.9567203924566136	NA	NA
TRIM5	2.15297742210854	0.0014842307746802457	0.1353530473211538	0.9706055429188517	NA	NA
C9orf57	0.23370838909562033	0.0014719752560098482	0.14106063066892754	0.9149813256830825	NA	NA
GIMD1	0.10706115384256129	0.0014705870246464131	0.14139685777675493	0.9274446945044778	NA	NA
MBTPS2	3.1418178791065916	0.0014701074312497991	0.1333130602489777	0.975137171637564	NA	NA
NSFL1C	5.2247581021672165	0.0014695314585268407	0.1377298094529893	0.9650870510959447	NA	NA
RN7SKP62	0.23448405763387525	0.001469391583746384	0.14096696573762513	0.9247415428242438	NA	NA
RNF103-CHMP3	0.10688897807619446	0.001468475790127621	0.14139682878512833	0.9274889884486459	NA	NA
SNTN	1.1765834137076836	0.0014664957698957027	0.1388943719634596	0.9633201623328222	NA	NA
PRR35	0.10657555541602247	0.001466383012497689	0.14139731844500658	0.9193563075644071	NA	NA
GFM1	3.133717343406173	0.0014650975990674478	0.13295580737760856	0.9751949940343002	NA	NA
TMEM200A	0.8046735618452727	0.0014571525478251732	0.1391223822875604	0.9532124912522683	NA	NA
RNU1-114P	0.10611394059974322	0.0014553346349742452	0.14139673171221473	0.9276831712837917	NA	NA
LINC02933	0.10568064489305291	0.0014516685975019875	0.1413967217921327	0.9277953686818924	NA	NA
RCCD1	1.918802821900537	0.0014501343372616254	0.13581215301165409	0.9748445241699568	NA	NA
OR6N1	0.14086049010612736	0.0014493248283490873	0.1414014542623906	0.9067440757578413	NA	NA
RGS9	2.3421736319488224	0.0014473402780030718	0.13482088801358072	0.9716058070644746	NA	NA
TIGD7	0.9813685075217078	0.0014464713638223778	0.13903258510576363	0.9546087686679826	NA	NA
LINC01220	0.2615120890052141	0.0014451307639756117	0.1412254431978142	0.9093348495376851	NA	NA
RTL1	0.10447528182704206	0.001438362188967296	0.1413966896154102	0.9281100556278447	NA	NA
PDE6B-AS1	0.23078124199440156	0.0014379622601618943	0.141057238836807	0.9145538424409507	NA	NA
TAF13	2.1503997444598926	0.0014368397023164989	0.13537837760628582	0.9721164786502998	NA	NA
THBS2-AS1	0.7916543482292695	0.0014346721941443064	0.1390825680504586	0.9542949276482221	NA	NA
LINC01305	0.22836828710603188	0.0014340541633752412	0.1410111048237734	0.930022748337052	NA	NA
CST5	0.10416334607694604	0.0014338338324009642	0.14139664252513434	0.9281921180772951	NA	NA
SNORD91B	0.10406094968293789	0.0014327795692105942	0.1413966442141521	0.9282191126397277	NA	NA
RN7SKP291	0.7916189531310839	0.0014325723546058271	0.1390479410085234	0.9545833374871132	NA	NA
TAS2R7	0.103392501122739	0.0014249445287158177	0.1413966272300992	0.9283960278171559	NA	NA
LINC02431	2.500555922471816	0.0014221617647309523	0.1343677970768589	0.9420329625611292	NA	NA
RN7SL422P	0.10316197817855945	0.0014207130883601249	0.14139656971788803	0.9284573201511168	NA	NA
LTBP3	3.91371598800482	0.0014172932187547444	0.1331180774768218	0.9768613023169329	NA	NA
RN7SL728P	0.23038335888691513	0.0014087423616878831	0.14096916429945583	0.9250433435243093	NA	NA
RN7SL126P	0.10235275696538226	0.0014084969871733762	0.1413964959957645	0.9286736337385381	NA	NA
RNA5SP301	0.1022753383894022	0.0014079613988354396	0.14139650233576886	0.9286944235379081	NA	NA
IFNB1	0.10213276593676143	0.001406261383542663	0.14139650570780832	0.9287327533288948	NA	NA
LINC02195	0.10187200295400048	0.0014060638764698194	0.14139652660051039	0.928803005112786	NA	NA
LINC02293	0.09934928971099725	0.0014054457194585806	0.14139685606571245	0.9294926855982693	NA	NA
NDST1-AS1	0.10182626165231091	0.0014053385084402323	0.1413965149598839	0.9288153478908865	NA	NA
MAGI1-AS1	0.10275625682793152	0.001404908449166584	0.14139639080629013	0.9285655481413547	NA	NA
REG1A	0.10129131901339947	0.0014044391879278243	0.14139659272439198	0.9289601349093416	NA	NA
LYZL4	0.788883736985066	0.0014029997356898138	0.13914969245538433	0.9546444463400063	NA	NA
RNU2-41P	0.23514225167617345	0.0013990373268520208	0.14096633454836843	0.9246933995433883	NA	NA
HCCAT5	0.10044425784394932	0.0013978937862144892	0.14139660052731987	0.9291910706170053	NA	NA
CSRP3-AS1	0.10039599039509628	0.0013972088913582808	0.1413965969559208	0.9292042921979992	NA	NA
OTX2-AS1	9.925646447181752	0.0013969209597535681	0.1378318293908646	0.9670209401574426	0.9887406659534173	FALSE
LINC01965	0.4178603071753614	0.001396901369683959	0.14051727546997494	0.9217539550186797	NA	NA
MIR497HG	1.256146671014041	0.0013949531645319451	0.14054880638291875	0.9289334477864852	NA	NA
SNORA9	0.10014774417815897	0.0013934112299949866	0.1413965755578699	0.9292723997338438	NA	NA
RNA5SP267	0.09939303861971105	0.0013911334666859806	0.14139663569834038	0.929480566893106	NA	NA
CLPX	10.095368845300221	0.0013902514210342915	0.12763191304844848	0.9827385024267544	0.9929854179060389	FALSE
TAAR6	0.23771285098059347	0.0013892639959467328	0.14109324076241267	0.9199999083842031	NA	NA
OR4C12	0.09991738529148483	0.0013889863116587217	0.1413965407672374	0.9293357608472865	NA	NA
SEC14L3	0.7958144958542535	0.0013884735041353085	0.13906522248006367	0.9558279852655293	NA	NA
CX3CR1	0.4085745927094927	0.001379735766735374	0.14050480698486886	0.9211622947151742	NA	NA
PAXIP1-AS2	2.5068528416404456	0.0013762690503144788	0.138248151770349	0.9649894836549184	NA	NA
RNA5SP191	0.09883528440787495	0.0013692487384049754	0.14139639332452345	0.9296354960736254	NA	NA
MED14OS	0.0988012811215937	0.0013675679986392363	0.14139636115616736	0.9296449714392933	NA	NA
VAT1L	0.7952773171796894	0.001366530463547225	0.13925224288570698	0.9545390080888765	NA	NA
AADACL2-AS1	0.777691435915669	0.0013654916014571399	0.13908874422778822	0.956433155725934	NA	NA
LINC01768	0.09850683599703718	0.0013620814184102739	0.14139633569504553	0.9297271675550035	NA	NA
TAS2R20	0.0984336463164972	0.0013613160648031932	0.14139633053737152	0.9297476396231172	NA	NA
MIR4481	0.09816426039674399	0.001360756401521002	0.14139635603068715	0.9298231306101754	NA	NA
ACKR4	0.7830710564345673	0.0013584065740914288	0.13906939242691113	0.9567659069708844	NA	NA
CST2	0.2235141920208727	0.0013569827541210612	0.14101335909301801	0.9303670058849424	NA	NA
TM6SF2	0.09797491240202584	0.0013553194906792292	0.1413963033854997	0.929876324946694	NA	NA
CYP7A1	0.09780619908839612	0.0013530215649193995	0.14139629071131307	0.9299238150048671	NA	NA
KIF18B-DT	0.09779140638600829	0.0013525267325707653	0.14139627876397495	0.9299279830882944	NA	NA
RNVU1-2	0.7859751161668123	0.001347162445328672	0.1390693767054069	0.9571052147105652	NA	NA
TRBV6-2	0.0972890227328513	0.0013466805514472198	0.14139627806977853	0.9300699398161523	NA	NA
DEFB104A	0.09723078847779854	0.001345968809572437	0.14139627666981547	0.9300864455948467	NA	NA
MARCO	0.09718427901448431	0.001345418752790769	0.14139627624861748	0.9300996357327624	NA	NA
KCNJ1	0.2347285127760737	0.001344386397362413	0.14109393819031593	0.9202256434132426	NA	NA
LHX5-AS1	0.09710473529753705	0.0013439678950383218	0.1413962570189736	0.9301222101011118	NA	NA
MAGEB17	0.09750373741735091	0.0013434198835559027	0.14139570781517516	0.9380211341147542	NA	NA
TMTC2	2.4886506333945735	0.0013426251473489287	0.13465209673964262	0.9749397952408566	NA	NA
POTEF	2.674042626350805	0.0013413982365935151	0.13422141413971106	0.9757010250792997	NA	NA
RNU4-73P	0.09688087453716053	0.0013413488218491211	0.14139625672669429	0.9301858478820318	NA	NA
AGAP1-IT1	0.09676725846395476	0.00133957633901647	0.14139624073051543	0.93021820628001906	NA	NA
ANHX	0.09673942440057992	0.0013395406442773476	0.14139625135804632	0.9302261397638535	NA	NA
LINC02215	0.9632104720878675	0.0013392299836419088	0.13854189454355828	0.9605168600679007	NA	NA
RGS5-AS1	0.7874350878541541	0.0013388227848236528	0.1390916163798048	0.9572170167041033	NA	NA
CABP2	0.09665242334050138	0.001338385064556183	0.141396242744642	0.9302509532776431	NA	NA
THAP10	1.9565469975578549	0.001337395223750248	0.1358884914600766	0.9725170903383016	NA	NA
LINC01221	0.09625701887915535	0.001333709038525675	0.14139623622001854	0.9303640289200982	NA	NA
CTNNA1-AS1	0.6052706713840622	0.0013325739651890184	0.13977177489172332	0.9488965513243642	NA	NA
MIR4315-1	0.09615388794342676	0.0013320582725123637	0.14139622462051935	0.9303936036880286	NA	NA
LINC01997	0.09584689954240048	0.0013277769452125594	0.1413962076295963	0.9304818403916433	NA	NA
KRTAP2-2	0.09581217960792666	0.0013272565409982828	0.1413962038161204	0.9304918389251512	NA	NA
RBM12B-DT	0.09564275932764076	0.0013242815597047472	0.14139616852132478	0.9305406839060298	NA	NA
USP17L17	0.09549771472048595	0.0013231013528554117	0.14139618849595567	0.930582575118197	NA	NA
INSM2	0.09546511217603142	0.0013225839044311378	0.1413961842968812	0.930592000665865	NA	NA
GLRA3	2.316708597180306	0.001320659309191875	0.1366148374130653	0.9711671870993689	NA	NA
GIT2	3.4834284818929624	0.001319386926081218	0.1353126574177968	0.9745209271010071	NA	NA
PRELID3A	0.6151663877086415	0.0013192812081169749	0.13965885744675904	0.9512226866662119	NA	NA
RN7SL267P	0.2214074954770699	0.0013176124557928257	0.14101430418780106	0.93051646627379625	NA	NA
KRTAP13-2	0.09505287194384733	0.0013167246361992034	0.14139616074039502	0.9307114805454108	NA	NA
LMO7DN-IT1	0.09503899960106825	0.0013164272718544773	0.14139615693994637	0.9307155108591826	NA	NA
SNORD116-16	0.09516467673140944	0.0013133043642843832	0.14139561168949583	0.938617401863197	NA	NA
RN7SL123P	0.22691237074751922	0.0013093043414707335	0.14097109377057512	0.9253013736918516	NA	NA
PRSS21	2.3005761976340517	0.0013038867059113923	0.1348270511383888	0.9744067699147596	NA	NA
LUARIS	0.4114782634046537	0.0012990550843379124	0.14051320918290028	0.9506829918226267	NA	NA
SORBS2-AS1	0.2309716620161333	0.0012967437701928758	0.14100844164756118	0.9298421780115506	NA	NA
PPP1R3A	0.7812944054495008	0.0012962222138595113	0.13909781833894838	0.9585173540653208	NA	NA
OR2L8	0.22466710692700886	0.0012958841170768096	0.1409721718162345	0.9254695857088346	NA	NA
LINC01610	0.7788866250565665	0.0012940093651679287	0.1390897588367008	0.9586537555514342	NA	NA
RN7SL563P	0.2289198822080472	0.0012888243680021462	0.14096971511267609	0.9251518436433541	NA	NA
LINC01639	0.21910766455507596	0.001285672479658795	0.14101542692136235	0.9306806711673349	NA	NA
RNU6-781P	0.09263200129583125	0.0012849528936365972	0.1413960542372362	0.9314245758152508	NA	NA
COX8C	4.19120917296731	0.0012806524140543637	0.13233681956190785	0.9793405562207579	NA	NA
RCAN2-DT	0.5981397098981008	0.0012802802157683814	0.13973735401273688	0.9515203936371206	NA	NA
LINC02031	0.2291102964777373	0.001278283138388379	0.14100938155155743	0.9299711570721994	NA	NA
PLA2G2A	1.5872874938975832	0.0012776719040513288	0.13765915809249848	0.9681049303819984	NA	NA
RNU1-74P	0.09202395078433331	0.0012768121528738076	0.14139602835813683	0.9316068453085493	NA	NA
C7orf33	0.5887747855741584	0.001276602354814809	0.13982388320120726	0.9501052558663495	NA	NA
CFHR2	0.09322799614565028	0.0012758908868762365	0.14139538072534916	0.9391230784432003	NA	NA
SNORD116-20	0.09321719419075133	0.0012756085437714217	0.14139538373333435	0.9391259303708653	NA	NA
LINC01553	2.665467479969484	0.0012751837633287733	0.13412739494697304	0.977116599147699	NA	NA
LINC02116	0.21865368825329076	0.0012745424705985107	0.14101561986984468	0.9307132155517749	NA	NA
RNA5SP159	0.09421391275565263	0.001274388959105087	0.14139569433387342	0.9309563674280894	NA	NA
